"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"back bicep","Aug 2, 2025, 4:05 PM","Aug 2, 2025, 5:31 PM","","Lat Pulldown (Machine)",,"",1,"normal",37.5,18,,,
"back bicep","Aug 2, 2025, 4:05 PM","Aug 2, 2025, 5:31 PM","","Lat Pulldown (Machine)",,"",2,"normal",45,8,,,
"back bicep","Aug 2, 2025, 4:05 PM","Aug 2, 2025, 5:31 PM","","Iso-Lateral Row (Machine)",,"",0,"normal",37.5,19,,,
"back bicep","Aug 2, 2025, 4:05 PM","Aug 2, 2025, 5:31 PM","","Iso-Lateral Row (Machine)",,"",1,"normal",45,15,,,
"back bicep","Aug 2, 2025, 4:05 PM","Aug 2, 2025, 5:31 PM","","Side Plank",,"",0,"normal",,,,45,
"back bicep","Aug 2, 2025, 4:05 PM","Aug 2, 2025, 5:31 PM","","Dead Hang",,"",0,"normal",,,,40,
"arms/shoulders","Jul 31, 2025, 4:29 PM","Jul 31, 2025, 5:07 PM","","Shoulder Press (Dumbbell)",,"",0,"warmup",15,20,,,
"arms/shoulders","Jul 31, 2025, 4:29 PM","Jul 31, 2025, 5:07 PM","","Shoulder Press (Dumbbell)",,"",1,"normal",20,15,,,
"arms/shoulders","Jul 31, 2025, 4:29 PM","Jul 31, 2025, 5:07 PM","","Shoulder Press (Dumbbell)",,"",2,"normal",20,19,,,
"arms/shoulders","Jul 31, 2025, 4:29 PM","Jul 31, 2025, 5:07 PM","","Face Pull",,"",0,"normal",18.1,12,,,
"arms/shoulders","Jul 31, 2025, 4:29 PM","Jul 31, 2025, 5:07 PM","","Face Pull",,"",1,"normal",18.1,12,,,
"arms/shoulders","Jul 31, 2025, 4:29 PM","Jul 31, 2025, 5:07 PM","","Lateral Raise (Dumbbell)",,"",0,"normal",5,28,,,
"arms/shoulders","Jul 31, 2025, 4:29 PM","Jul 31, 2025, 5:07 PM","","Lateral Raise (Dumbbell)",,"",1,"normal",10,10,,,
"arms/shoulders","Jul 31, 2025, 4:29 PM","Jul 31, 2025, 5:07 PM","","Lateral Raise (Dumbbell)",,"",2,"dropset",5,8,,,
"arms/shoulders","Jul 31, 2025, 4:29 PM","Jul 31, 2025, 5:07 PM","","Lateral Raise (Dumbbell)",,"",3,"normal",10,12,,,
"arms/shoulders","Jul 31, 2025, 4:29 PM","Jul 31, 2025, 5:07 PM","","Lateral Raise (Dumbbell)",,"",4,"dropset",5,20,,,
"arms/shoulders","Jul 31, 2025, 4:29 PM","Jul 31, 2025, 5:07 PM","","Lateral Raise (Dumbbell)",,"",5,"normal",10,8,,,
"arms/shoulders","Jul 31, 2025, 4:29 PM","Jul 31, 2025, 5:07 PM","","Lateral Raise (Dumbbell)",,"",6,"dropset",5,24,,,
"arms/shoulders","Jul 31, 2025, 4:29 PM","Jul 31, 2025, 5:07 PM","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",22.5,15,,,
"arms/shoulders","Jul 31, 2025, 4:29 PM","Jul 31, 2025, 5:07 PM","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",22.5,12,,,
"arms/shoulders","Jul 31, 2025, 4:29 PM","Jul 31, 2025, 5:07 PM","","Shrug (Dumbbell)",,"",0,"normal",15,12,,,
"arms/shoulders","Jul 31, 2025, 4:29 PM","Jul 31, 2025, 5:07 PM","","Shrug (Dumbbell)",,"",1,"normal",20,12,,,
"arms/shoulders","Jul 30, 2025, 3:38 PM","Jul 30, 2025, 4:45 PM","","Bicep Curl (Dumbbell)",,"",0,"warmup",15,20,,,
"arms/shoulders","Jul 30, 2025, 3:38 PM","Jul 30, 2025, 4:45 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",20,16,,,
"arms/shoulders","Jul 30, 2025, 3:38 PM","Jul 30, 2025, 4:45 PM","","Bicep Curl (Dumbbell)",,"",2,"normal",20,15,,,
"arms/shoulders","Jul 30, 2025, 3:38 PM","Jul 30, 2025, 4:45 PM","","Bicep Curl (Dumbbell)",,"",3,"dropset",15,8,,,
"arms/shoulders","Jul 30, 2025, 3:38 PM","Jul 30, 2025, 4:45 PM","","Triceps Rope Pushdown",,"",0,"normal",11.3,16,,,
"arms/shoulders","Jul 30, 2025, 3:38 PM","Jul 30, 2025, 4:45 PM","","Triceps Rope Pushdown",,"",1,"normal",13.6,12,,,
"arms/shoulders","Jul 30, 2025, 3:38 PM","Jul 30, 2025, 4:45 PM","","Reverse Curl (Barbell)",,"",0,"normal",15,20,,,
"arms/shoulders","Jul 30, 2025, 3:38 PM","Jul 30, 2025, 4:45 PM","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",4.5,15,,,
"arms/shoulders","Jul 30, 2025, 3:38 PM","Jul 30, 2025, 4:45 PM","","Plank",,"",0,"normal",,,,130,
"arms/shoulders","Jul 30, 2025, 3:38 PM","Jul 30, 2025, 4:45 PM","","Plank",,"",1,"normal",,,,130,
"arms/shoulders","Jul 30, 2025, 3:38 PM","Jul 30, 2025, 4:45 PM","","Push Up",,"",0,"normal",,20,,,
"arms/shoulders","Jul 30, 2025, 3:38 PM","Jul 30, 2025, 4:45 PM","","Preacher Curl (Barbell)",,"",0,"normal",15,15,,,
"arms/shoulders","Jul 30, 2025, 3:38 PM","Jul 30, 2025, 4:45 PM","","Preacher Curl (Barbell)",,"",1,"normal",15,20,,,
"arms/shoulders","Jul 30, 2025, 3:38 PM","Jul 30, 2025, 4:45 PM","","Triceps Pushdown",,"",0,"normal",13.6,16,,,
"arms/shoulders","Jul 30, 2025, 3:38 PM","Jul 30, 2025, 4:45 PM","","Triceps Pushdown",,"",1,"normal",15.9,11,,,
"legs","Jul 29, 2025, 4:19 PM","Jul 29, 2025, 5:15 PM","","Leg Extension (Machine)",,"",0,"warmup",15,15,,,
"legs","Jul 29, 2025, 4:19 PM","Jul 29, 2025, 5:15 PM","","Leg Extension (Machine)",,"",1,"normal",30,15,,,
"legs","Jul 29, 2025, 4:19 PM","Jul 29, 2025, 5:15 PM","","Leg Extension (Machine)",,"",2,"normal",37.5,13,,,
"legs","Jul 29, 2025, 4:19 PM","Jul 29, 2025, 5:15 PM","","Seated Calf Raise",,"",0,"normal",30,15,,,
"legs","Jul 29, 2025, 4:19 PM","Jul 29, 2025, 5:15 PM","","Seated Calf Raise",,"",1,"normal",30,14,,,
"legs","Jul 29, 2025, 4:19 PM","Jul 29, 2025, 5:15 PM","","Seated Calf Raise",,"",2,"normal",30,12,,,
"legs","Jul 29, 2025, 4:19 PM","Jul 29, 2025, 5:15 PM","","Lying Leg Curl (Machine)",,"",0,"normal",30,20,,,
"legs","Jul 29, 2025, 4:19 PM","Jul 29, 2025, 5:15 PM","","Lying Leg Curl (Machine)",,"",1,"normal",37.5,12,,,
"legs","Jul 29, 2025, 4:19 PM","Jul 29, 2025, 5:15 PM","","Plank",,"",0,"normal",,,,130,
"legs","Jul 29, 2025, 4:19 PM","Jul 29, 2025, 5:15 PM","","Goblet Squat",,"",0,"normal",12.5,18,,,
"legs","Jul 29, 2025, 4:19 PM","Jul 29, 2025, 5:15 PM","","Goblet Squat",,"",1,"normal",12.5,20,,,
"arms/shoulders","Jul 27, 2025, 4:03 PM","Jul 27, 2025, 5:42 PM","","Bicep Curl (Barbell)",,"",0,"normal",15,20,,,
"arms/shoulders","Jul 27, 2025, 4:03 PM","Jul 27, 2025, 5:42 PM","","Bicep Curl (Barbell)",,"",1,"normal",20,15,,,
"arms/shoulders","Jul 27, 2025, 4:03 PM","Jul 27, 2025, 5:42 PM","","Bicep Curl (Dumbbell)",,"",0,"warmup",15,20,,,
"arms/shoulders","Jul 27, 2025, 4:03 PM","Jul 27, 2025, 5:42 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",20,15,,,
"arms/shoulders","Jul 27, 2025, 4:03 PM","Jul 27, 2025, 5:42 PM","","Bicep Curl (Dumbbell)",,"",2,"normal",20,15,,,
"arms/shoulders","Jul 27, 2025, 4:03 PM","Jul 27, 2025, 5:42 PM","","Triceps Rope Pushdown",,"",0,"normal",12.5,15,,,
"arms/shoulders","Jul 27, 2025, 4:03 PM","Jul 27, 2025, 5:42 PM","","Triceps Rope Pushdown",,"",1,"dropset",10,6,,,
"arms/shoulders","Jul 27, 2025, 4:03 PM","Jul 27, 2025, 5:42 PM","","Triceps Rope Pushdown",,"",2,"normal",15,11,,,
"arms/shoulders","Jul 27, 2025, 4:03 PM","Jul 27, 2025, 5:42 PM","","Reverse Curl (Barbell)",,"",0,"normal",20,10,,,
"arms/shoulders","Jul 27, 2025, 4:03 PM","Jul 27, 2025, 5:42 PM","","Reverse Curl (Barbell)",,"",1,"normal",15,15,,,
"arms/shoulders","Jul 27, 2025, 4:03 PM","Jul 27, 2025, 5:42 PM","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",5,16,,,
"arms/shoulders","Jul 27, 2025, 4:03 PM","Jul 27, 2025, 5:42 PM","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",7.5,6,,,
"arms/shoulders","Jul 27, 2025, 4:03 PM","Jul 27, 2025, 5:42 PM","","Single Arm Triceps Pushdown (Cable)",,"",2,"dropset",5,10,,,
"arms/shoulders","Jul 27, 2025, 4:03 PM","Jul 27, 2025, 5:42 PM","","Plank",,"",0,"normal",,,,125,
"arms/shoulders","Jul 27, 2025, 4:03 PM","Jul 27, 2025, 5:42 PM","","Plank",,"",1,"normal",,,,130,
"chest triceps","Jul 26, 2025, 4:01 PM","Jul 26, 2025, 5:06 PM","","Bench Press (Barbell)",,"",0,"normal",35,15,,,
"chest triceps","Jul 26, 2025, 4:01 PM","Jul 26, 2025, 5:06 PM","","Bench Press (Barbell)",,"",1,"normal",40,10,,,
"chest triceps","Jul 26, 2025, 4:01 PM","Jul 26, 2025, 5:06 PM","","Incline Bench Press (Dumbbell)",,"",0,"normal",20,15,,,
"chest triceps","Jul 26, 2025, 4:01 PM","Jul 26, 2025, 5:06 PM","","Incline Bench Press (Dumbbell)",,"",1,"normal",25,15,,,
"chest triceps","Jul 26, 2025, 4:01 PM","Jul 26, 2025, 5:06 PM","","Triceps Rope Pushdown",,"",0,"normal",12.5,16,,,
"chest triceps","Jul 26, 2025, 4:01 PM","Jul 26, 2025, 5:06 PM","","Triceps Rope Pushdown",,"",1,"normal",15,10,,,
"chest triceps","Jul 26, 2025, 4:01 PM","Jul 26, 2025, 5:06 PM","","Triceps Rope Pushdown",,"",2,"normal",15,10,,,
"chest triceps","Jul 26, 2025, 4:01 PM","Jul 26, 2025, 5:06 PM","","Triceps Rope Pushdown",,"",3,"dropset",12.5,5,,,
"chest triceps","Jul 26, 2025, 4:01 PM","Jul 26, 2025, 5:06 PM","","Push Up",,"",0,"normal",,25,,,
"chest triceps","Jul 26, 2025, 4:01 PM","Jul 26, 2025, 5:06 PM","","Push Up",,"",1,"normal",,22,,,
"chest triceps","Jul 26, 2025, 4:01 PM","Jul 26, 2025, 5:06 PM","","Plank",,"",0,"normal",,,,120,
"chest triceps","Jul 26, 2025, 4:01 PM","Jul 26, 2025, 5:06 PM","","Chest Fly (Machine)",,"",0,"normal",30,15,,,
"chest triceps","Jul 26, 2025, 4:01 PM","Jul 26, 2025, 5:06 PM","","Chest Fly (Machine)",,"",1,"normal",30,18,,,
"arms/shoulders","Jul 24, 2025, 4:20 PM","Jul 24, 2025, 5:14 PM","","Reverse Curl (Barbell)",,"",0,"normal",15,20,,,
"arms/shoulders","Jul 24, 2025, 4:20 PM","Jul 24, 2025, 5:14 PM","","Shoulder Press (Dumbbell)",,"",0,"warmup",15,18,,,
"arms/shoulders","Jul 24, 2025, 4:20 PM","Jul 24, 2025, 5:14 PM","","Shoulder Press (Dumbbell)",,"",1,"normal",20,16,,,
"arms/shoulders","Jul 24, 2025, 4:20 PM","Jul 24, 2025, 5:14 PM","","Face Pull",,"",0,"normal",17.5,15,,,
"arms/shoulders","Jul 24, 2025, 4:20 PM","Jul 24, 2025, 5:14 PM","","Face Pull",,"",1,"normal",20,12,,,
"arms/shoulders","Jul 24, 2025, 4:20 PM","Jul 24, 2025, 5:14 PM","","Lateral Raise (Dumbbell)",,"",0,"normal",5,24,,,
"arms/shoulders","Jul 24, 2025, 4:20 PM","Jul 24, 2025, 5:14 PM","","Lateral Raise (Dumbbell)",,"",1,"normal",5,26,,,
"arms/shoulders","Jul 24, 2025, 4:20 PM","Jul 24, 2025, 5:14 PM","","Lateral Raise (Dumbbell)",,"",2,"normal",10,9,,,
"arms/shoulders","Jul 24, 2025, 4:20 PM","Jul 24, 2025, 5:14 PM","","Lateral Raise (Dumbbell)",,"",3,"normal",5,10,,,
"arms/shoulders","Jul 24, 2025, 4:20 PM","Jul 24, 2025, 5:14 PM","","Plank",,"",0,"normal",,,,120,
"arms/shoulders","Jul 24, 2025, 4:20 PM","Jul 24, 2025, 5:14 PM","","Plank",,"",1,"normal",,,,125,
"arms/shoulders","Jul 24, 2025, 4:20 PM","Jul 24, 2025, 5:14 PM","","Side Plank",,"",0,"normal",,,,45,
"arms/shoulders","Jul 24, 2025, 4:20 PM","Jul 24, 2025, 5:14 PM","","Push Up",,"",0,"normal",,15,,,
"back bicep","Jul 23, 2025, 4:14 PM","Jul 23, 2025, 4:56 PM","","Pull Up",,"",0,"normal",,8,,,
"back bicep","Jul 23, 2025, 4:14 PM","Jul 23, 2025, 4:56 PM","","Pull Up",,"",1,"normal",,7,,,
"back bicep","Jul 23, 2025, 4:14 PM","Jul 23, 2025, 4:56 PM","","Bicep Curl (Barbell)",,"",0,"normal",15,16,,,
"back bicep","Jul 23, 2025, 4:14 PM","Jul 23, 2025, 4:56 PM","","Bicep Curl (Barbell)",,"",1,"normal",20,12,,,
"back bicep","Jul 23, 2025, 4:14 PM","Jul 23, 2025, 4:56 PM","","Bicep Curl (Dumbbell)",,"",0,"normal",20,13,,,
"back bicep","Jul 23, 2025, 4:14 PM","Jul 23, 2025, 4:56 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",20,12,,,
"back bicep","Jul 23, 2025, 4:14 PM","Jul 23, 2025, 4:56 PM","","Hammer Curl (Cable)",,"",0,"normal",12.5,8,,,
"back bicep","Jul 23, 2025, 4:14 PM","Jul 23, 2025, 4:56 PM","","Reverse Curl (Barbell)",,"",0,"normal",15,15,,,
"back bicep","Jul 23, 2025, 4:14 PM","Jul 23, 2025, 4:56 PM","","Reverse Curl (Barbell)",,"",1,"normal",15,18,,,
"back bicep","Jul 23, 2025, 4:14 PM","Jul 23, 2025, 4:56 PM","","Cross Body Hammer Curl",,"",0,"normal",20,16,,,
"back bicep","Jul 23, 2025, 4:14 PM","Jul 23, 2025, 4:56 PM","","Lat Pulldown (Machine)",,"",0,"normal",30,16,,,
"back bicep","Jul 23, 2025, 4:14 PM","Jul 23, 2025, 4:56 PM","","Lat Pulldown (Machine)",,"",1,"normal",37.5,12,,,
"back bicep","Jul 23, 2025, 4:14 PM","Jul 23, 2025, 4:56 PM","","Iso-Lateral Row (Machine)",,"",0,"normal",37.5,15,,,
"back bicep","Jul 23, 2025, 4:14 PM","Jul 23, 2025, 4:56 PM","","Iso-Lateral Row (Machine)",,"",1,"normal",37.5,18,,,
"legs","Jul 22, 2025, 4:28 PM","Jul 22, 2025, 5:12 PM","","Leg Extension (Machine)",,"",0,"normal",30,15,,,
"legs","Jul 22, 2025, 4:28 PM","Jul 22, 2025, 5:12 PM","","Leg Extension (Machine)",,"",1,"normal",37.5,13,,,
"legs","Jul 22, 2025, 4:28 PM","Jul 22, 2025, 5:12 PM","","Seated Calf Raise",,"",0,"normal",20,16,,,
"legs","Jul 22, 2025, 4:28 PM","Jul 22, 2025, 5:12 PM","","Lying Leg Curl (Machine)",,"",0,"normal",30,20,,,
"legs","Jul 22, 2025, 4:28 PM","Jul 22, 2025, 5:12 PM","","Lying Leg Curl (Machine)",,"",1,"normal",30,16,,,
"legs","Jul 22, 2025, 4:28 PM","Jul 22, 2025, 5:12 PM","","Plank",,"",0,"normal",,,,125,
"legs","Jul 22, 2025, 4:28 PM","Jul 22, 2025, 5:12 PM","","Plank",,"",1,"normal",,,,125,
"legs","Jul 22, 2025, 4:28 PM","Jul 22, 2025, 5:12 PM","","Goblet Squat",,"",0,"normal",12.5,18,,,
"legs","Jul 22, 2025, 4:28 PM","Jul 22, 2025, 5:12 PM","","Goblet Squat",,"",1,"normal",12.5,18,,,
"arms/shoulders","Jul 20, 2025, 4:23 PM","Jul 20, 2025, 5:40 PM","","Bicep Curl (Barbell)",,"",0,"normal",15,20,,,
"arms/shoulders","Jul 20, 2025, 4:23 PM","Jul 20, 2025, 5:40 PM","","Bicep Curl (Barbell)",,"",1,"normal",20,15,,,
"arms/shoulders","Jul 20, 2025, 4:23 PM","Jul 20, 2025, 5:40 PM","","Bicep Curl (Barbell)",,"",2,"normal",20,14,,,
"arms/shoulders","Jul 20, 2025, 4:23 PM","Jul 20, 2025, 5:40 PM","","Bicep Curl (Dumbbell)",,"",0,"normal",20,12,,,
"arms/shoulders","Jul 20, 2025, 4:23 PM","Jul 20, 2025, 5:40 PM","","Bicep Curl (Dumbbell)",,"",1,"dropset",15,10,,,
"arms/shoulders","Jul 20, 2025, 4:23 PM","Jul 20, 2025, 5:40 PM","","Triceps Rope Pushdown",,"",0,"normal",12.5,16,,,
"arms/shoulders","Jul 20, 2025, 4:23 PM","Jul 20, 2025, 5:40 PM","","Triceps Rope Pushdown",,"",1,"normal",12.5,17,,,
"arms/shoulders","Jul 20, 2025, 4:23 PM","Jul 20, 2025, 5:40 PM","","Triceps Extension (Dumbbell)",,"",0,"normal",10,14,,,
"arms/shoulders","Jul 20, 2025, 4:23 PM","Jul 20, 2025, 5:40 PM","","Triceps Extension (Dumbbell)",,"",1,"normal",10,20,,,
"arms/shoulders","Jul 20, 2025, 4:23 PM","Jul 20, 2025, 5:40 PM","","Triceps Extension (Dumbbell)",,"",2,"normal",12.5,10,,,
"arms/shoulders","Jul 20, 2025, 4:23 PM","Jul 20, 2025, 5:40 PM","","Reverse Curl (Barbell)",,"",0,"normal",15,20,,,
"arms/shoulders","Jul 20, 2025, 4:23 PM","Jul 20, 2025, 5:40 PM","","Reverse Curl (Barbell)",,"",1,"normal",20,8,,,
"arms/shoulders","Jul 20, 2025, 4:23 PM","Jul 20, 2025, 5:40 PM","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",5,15,,,
"arms/shoulders","Jul 20, 2025, 4:23 PM","Jul 20, 2025, 5:40 PM","","Plank",,"",0,"normal",,,,120,
"arms/shoulders","Jul 20, 2025, 4:23 PM","Jul 20, 2025, 5:40 PM","","Plank",,"",1,"normal",,,,125,
"arms/shoulders","Jul 20, 2025, 4:23 PM","Jul 20, 2025, 5:40 PM","","Side Plank",,"",0,"normal",,,,40,
"chest triceps","Jul 19, 2025, 3:58 PM","Jul 19, 2025, 5:20 PM","","Triceps Rope Pushdown",,"",0,"normal",12.5,14,,,
"chest triceps","Jul 19, 2025, 3:58 PM","Jul 19, 2025, 5:20 PM","","Triceps Rope Pushdown",,"",1,"normal",15,8,,,
"chest triceps","Jul 19, 2025, 3:58 PM","Jul 19, 2025, 5:20 PM","","Triceps Rope Pushdown",,"",2,"dropset",,8,,,
"chest triceps","Jul 19, 2025, 3:58 PM","Jul 19, 2025, 5:20 PM","","Triceps Pushdown",,"",0,"normal",15,18,,,
"chest triceps","Jul 19, 2025, 3:58 PM","Jul 19, 2025, 5:20 PM","","Push Up",,"",0,"normal",,25,,,
"chest triceps","Jul 19, 2025, 3:58 PM","Jul 19, 2025, 5:20 PM","","Push Up",,"",1,"normal",,25,,,
"chest triceps","Jul 19, 2025, 3:58 PM","Jul 19, 2025, 5:20 PM","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",5,15,,,
"chest triceps","Jul 19, 2025, 3:58 PM","Jul 19, 2025, 5:20 PM","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",5,18,,,
"chest triceps","Jul 19, 2025, 3:58 PM","Jul 19, 2025, 5:20 PM","","Plank",,"",0,"normal",,,,110,
"chest triceps","Jul 19, 2025, 3:58 PM","Jul 19, 2025, 5:20 PM","","Plank",,"",1,"normal",,,,120,
"chest triceps","Jul 19, 2025, 3:58 PM","Jul 19, 2025, 5:20 PM","","Chest Fly (Machine)",,"",0,"normal",30,15,,,
"chest triceps","Jul 19, 2025, 3:58 PM","Jul 19, 2025, 5:20 PM","","Chest Fly (Machine)",,"",1,"normal",37.5,14,,,
"chest triceps","Jul 19, 2025, 3:58 PM","Jul 19, 2025, 5:20 PM","","Chest Fly (Machine)",,"",2,"normal",30,15,,,
"chest triceps","Jul 19, 2025, 3:58 PM","Jul 19, 2025, 5:20 PM","","Chest Fly (Machine)",,"",3,"normal",30,20,,,
"chest triceps","Jul 19, 2025, 3:58 PM","Jul 19, 2025, 5:20 PM","","Bench Press (Dumbbell)",,"",0,"normal",12.5,20,,,
"chest triceps","Jul 19, 2025, 3:58 PM","Jul 19, 2025, 5:20 PM","","Bench Press (Dumbbell)",,"",1,"normal",15,15,,,
"chest triceps","Jul 19, 2025, 3:58 PM","Jul 19, 2025, 5:20 PM","","Bench Press (Dumbbell)",,"",2,"normal",15,10,,,
"chest triceps","Jul 19, 2025, 3:58 PM","Jul 19, 2025, 5:20 PM","","Incline Bench Press (Dumbbell)",,"",0,"normal",12.5,10,,,
"chest triceps","Jul 19, 2025, 3:58 PM","Jul 19, 2025, 5:20 PM","","Incline Bench Press (Dumbbell)",,"",1,"normal",10,15,,,
"legs","Jul 17, 2025, 4:13 PM","Jul 17, 2025, 6:14 PM","","Leg Extension (Machine)",,"",0,"warmup",15,15,,,
"legs","Jul 17, 2025, 4:13 PM","Jul 17, 2025, 6:14 PM","","Leg Extension (Machine)",,"",1,"normal",30,15,,,
"legs","Jul 17, 2025, 4:13 PM","Jul 17, 2025, 6:14 PM","","Leg Extension (Machine)",,"",2,"normal",37.5,12,,,
"legs","Jul 17, 2025, 4:13 PM","Jul 17, 2025, 6:14 PM","","Seated Calf Raise",,"",0,"normal",20,16,,,
"legs","Jul 17, 2025, 4:13 PM","Jul 17, 2025, 6:14 PM","","Seated Calf Raise",,"",1,"normal",20,15,,,
"legs","Jul 17, 2025, 4:13 PM","Jul 17, 2025, 6:14 PM","","Lying Leg Curl (Machine)",,"",0,"normal",30,16,,,
"legs","Jul 17, 2025, 4:13 PM","Jul 17, 2025, 6:14 PM","","Lying Leg Curl (Machine)",,"",1,"normal",30,18,,,
"legs","Jul 17, 2025, 4:13 PM","Jul 17, 2025, 6:14 PM","","Plank",,"",0,"normal",,,,105,
"legs","Jul 17, 2025, 4:13 PM","Jul 17, 2025, 6:14 PM","","Plank",,"",1,"normal",,,,105,
"legs","Jul 17, 2025, 4:13 PM","Jul 17, 2025, 6:14 PM","","Goblet Squat",,"",0,"normal",10,20,,,
"legs","Jul 17, 2025, 4:13 PM","Jul 17, 2025, 6:14 PM","","Goblet Squat",,"",1,"normal",10,18,,,
"back bicep","Jul 16, 2025, 4:27 PM","Jul 16, 2025, 5:13 PM","","Pull Up",,"",0,"normal",,7,,,
"back bicep","Jul 16, 2025, 4:27 PM","Jul 16, 2025, 5:13 PM","","Pull Up",,"",1,"normal",,8,,,
"back bicep","Jul 16, 2025, 4:27 PM","Jul 16, 2025, 5:13 PM","","Pull Up",,"",2,"normal",,5,,,
"back bicep","Jul 16, 2025, 4:27 PM","Jul 16, 2025, 5:13 PM","","Back Extension (Weighted Hyperextension)",,"",0,"normal",,15,,,
"back bicep","Jul 16, 2025, 4:27 PM","Jul 16, 2025, 5:13 PM","","Bicep Curl (Barbell)",,"",0,"normal",15,18,,,
"back bicep","Jul 16, 2025, 4:27 PM","Jul 16, 2025, 5:13 PM","","Bicep Curl (Barbell)",,"",1,"normal",20,13,,,
"back bicep","Jul 16, 2025, 4:27 PM","Jul 16, 2025, 5:13 PM","","Bicep Curl (Dumbbell)",,"",0,"warmup",15,16,,,
"back bicep","Jul 16, 2025, 4:27 PM","Jul 16, 2025, 5:13 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",20,15,,,
"back bicep","Jul 16, 2025, 4:27 PM","Jul 16, 2025, 5:13 PM","","Reverse Curl (Barbell)",,"",0,"normal",15,14,,,
"back bicep","Jul 16, 2025, 4:27 PM","Jul 16, 2025, 5:13 PM","","Plank",,"",0,"normal",,,,105,
"back bicep","Jul 16, 2025, 4:27 PM","Jul 16, 2025, 5:13 PM","","Plank",,"",1,"normal",,,,110,
"back bicep","Jul 16, 2025, 4:27 PM","Jul 16, 2025, 5:13 PM","","Lat Pulldown (Machine)",,"",0,"normal",30,18,,,
"back bicep","Jul 16, 2025, 4:27 PM","Jul 16, 2025, 5:13 PM","","Lat Pulldown (Machine)",,"",1,"normal",37.5,15,,,
"back bicep","Jul 16, 2025, 4:27 PM","Jul 16, 2025, 5:13 PM","","Iso-Lateral Row (Machine)",,"",0,"normal",30,18,,,
"back bicep","Jul 16, 2025, 4:27 PM","Jul 16, 2025, 5:13 PM","","Iso-Lateral Row (Machine)",,"",1,"normal",37.5,17,,,
"back bicep","Jul 16, 2025, 4:27 PM","Jul 16, 2025, 5:13 PM","","Push Up",,"",0,"normal",,25,,,
"arms/shoulders","Jul 15, 2025, 4:45 PM","Jul 15, 2025, 5:27 PM","","Shoulder Press (Dumbbell)",,"",0,"warmup",15,20,,,
"arms/shoulders","Jul 15, 2025, 4:45 PM","Jul 15, 2025, 5:27 PM","","Shoulder Press (Dumbbell)",,"",1,"normal",20,15,,,
"arms/shoulders","Jul 15, 2025, 4:45 PM","Jul 15, 2025, 5:27 PM","","Shoulder Press (Dumbbell)",,"",2,"normal",20,15,,,
"arms/shoulders","Jul 15, 2025, 4:45 PM","Jul 15, 2025, 5:27 PM","","Lateral Raise (Dumbbell)",,"",0,"normal",5,28,,,
"arms/shoulders","Jul 15, 2025, 4:45 PM","Jul 15, 2025, 5:27 PM","","Lateral Raise (Dumbbell)",,"",1,"normal",5,26,,,
"arms/shoulders","Jul 15, 2025, 4:45 PM","Jul 15, 2025, 5:27 PM","","Lateral Raise (Dumbbell)",,"",2,"normal",5,26,,,
"arms/shoulders","Jul 15, 2025, 4:45 PM","Jul 15, 2025, 5:27 PM","","Lateral Raise (Dumbbell)",,"",3,"normal",5,22,,,
"arms/shoulders","Jul 15, 2025, 4:45 PM","Jul 15, 2025, 5:27 PM","","Shrug (Dumbbell)",,"",0,"normal",20,15,,,
"arms/shoulders","Jul 15, 2025, 4:45 PM","Jul 15, 2025, 5:27 PM","","Shrug (Dumbbell)",,"",1,"normal",20,15,,,
"arms/shoulders","Jul 15, 2025, 4:45 PM","Jul 15, 2025, 5:27 PM","","Plank",,"",0,"normal",,,,105,
"arms/shoulders","Jul 15, 2025, 4:45 PM","Jul 15, 2025, 5:27 PM","","Plank",,"",1,"normal",,,,110,
"arms/shoulders","Jul 15, 2025, 4:45 PM","Jul 15, 2025, 5:27 PM","","Side Plank",,"",0,"normal",,,,30,
"arms/shoulders","Jul 15, 2025, 4:45 PM","Jul 15, 2025, 5:27 PM","","Push Up",,"",0,"normal",,25,,,
"arms/shoulders","Jul 13, 2025, 4:06 PM","Jul 13, 2025, 5:19 PM","","Bicep Curl (Barbell)",,"",0,"normal",20,15,,,
"arms/shoulders","Jul 13, 2025, 4:06 PM","Jul 13, 2025, 5:19 PM","","Bicep Curl (Barbell)",,"",1,"normal",20,15,,,
"arms/shoulders","Jul 13, 2025, 4:06 PM","Jul 13, 2025, 5:19 PM","","Bicep Curl (Barbell)",,"",2,"dropset",15,12,,,
"arms/shoulders","Jul 13, 2025, 4:06 PM","Jul 13, 2025, 5:19 PM","","Bicep Curl (Dumbbell)",,"",0,"warmup",15,18,,,
